tripID,startTime,duration,startStationId,endStationId,mileStoneTimes
6754,8/31/13 12:11,1288,70,50,"['08/31/13 12:11:00', '08/31/13 12:11:20', '08/31/13 12:11:50', '08/31/13 12:12:10', '08/31/13 12:12:40', '08/31/13 12:13:00', '08/31/13 12:13:30', '08/31/13 12:13:50', '08/31/13 12:14:10', '08/31/13 12:14:40', '08/31/13 12:15:00', '08/31/13 12:15:30', '08/31/13 12:15:50', '08/31/13 12:16:20', '08/31/13 12:16:40', '08/31/13 12:17:00', '08/31/13 12:17:30', '08/31/13 12:17:50', '08/31/13 12:18:20', '08/31/13 12:18:40', '08/31/13 12:19:10', '08/31/13 12:19:30', '08/31/13 12:19:50', '08/31/13 12:20:20', '08/31/13 12:20:40', '08/31/13 12:21:10', '08/31/13 12:21:30', '08/31/13 12:22:00', '08/31/13 12:22:20', '08/31/13 12:22:40', '08/31/13 12:23:10', '08/31/13 12:23:30', '08/31/13 12:24:00', '08/31/13 12:24:20', '08/31/13 12:24:50', '08/31/13 12:25:10', '08/31/13 12:25:30', '08/31/13 12:26:00', '08/31/13 12:26:20', '08/31/13 12:26:50', '08/31/13 12:27:10', '08/31/13 12:27:40', '08/31/13 12:28:00', '08/31/13 12:28:20', '08/31/13 12:28:50', '08/31/13 12:29:10', '08/31/13 12:29:40', '08/31/13 12:30:00', '08/31/13 12:30:30', '08/31/13 12:30:50', '08/31/13 12:31:20', '08/31/13 12:31:40', '08/31/13 12:32:00']"
6753,8/31/13 12:11,1292,70,50,"['08/31/13 12:11:00', '08/31/13 12:11:20', '08/31/13 12:11:50', '08/31/13 12:12:10', '08/31/13 12:12:40', '08/31/13 12:13:00', '08/31/13 12:13:30', '08/31/13 12:13:50', '08/31/13 12:14:20', '08/31/13 12:14:40', '08/31/13 12:15:00', '08/31/13 12:15:30', '08/31/13 12:15:50', '08/31/13 12:16:20', '08/31/13 12:16:40', '08/31/13 12:17:10', '08/31/13 12:17:30', '08/31/13 12:17:50', '08/31/13 12:18:20', '08/31/13 12:18:40', '08/31/13 12:19:10', '08/31/13 12:19:30', '08/31/13 12:20:00', '08/31/13 12:20:20', '08/31/13 12:20:50', '08/31/13 12:21:10', '08/31/13 12:21:30', '08/31/13 12:22:00', '08/31/13 12:22:20', '08/31/13 12:22:50', '08/31/13 12:23:10', '08/31/13 12:23:40', '08/31/13 12:24:00', '08/31/13 12:24:20', '08/31/13 12:24:50', '08/31/13 12:25:10', '08/31/13 12:25:40', '08/31/13 12:26:00', '08/31/13 12:26:30', '08/31/13 12:26:50', '08/31/13 12:27:20', '08/31/13 12:27:40', '08/31/13 12:28:00', '08/31/13 12:28:30', '08/31/13 12:28:50', '08/31/13 12:29:20', '08/31/13 12:29:40', '08/31/13 12:30:10', '08/31/13 12:30:30', '08/31/13 12:30:50', '08/31/13 12:31:20', '08/31/13 12:31:40', '08/31/13 12:32:10']"
6782,8/31/13 12:29,1245,50,61,"['08/31/13 12:29:00', '08/31/13 12:29:30', '08/31/13 12:29:50', '08/31/13 12:30:20', '08/31/13 12:30:50', '08/31/13 12:31:20', '08/31/13 12:31:40', '08/31/13 12:32:10', '08/31/13 12:32:40', '08/31/13 12:33:00', '08/31/13 12:33:30', '08/31/13 12:34:00', '08/31/13 12:34:20', '08/31/13 12:34:50', '08/31/13 12:35:20', '08/31/13 12:35:50', '08/31/13 12:36:10', '08/31/13 12:36:40', '08/31/13 12:37:10', '08/31/13 12:37:30', '08/31/13 12:38:00', '08/31/13 12:38:30', '08/31/13 12:39:00', '08/31/13 12:39:20', '08/31/13 12:39:50', '08/31/13 12:40:20', '08/31/13 12:40:40', '08/31/13 12:41:10', '08/31/13 12:41:40', '08/31/13 12:42:00', '08/31/13 12:42:30', '08/31/13 12:43:00', '08/31/13 12:43:30', '08/31/13 12:43:50', '08/31/13 12:44:20', '08/31/13 12:44:50', '08/31/13 12:45:10', '08/31/13 12:45:40', '08/31/13 12:46:10', '08/31/13 12:46:40', '08/31/13 12:47:00', '08/31/13 12:47:30', '08/31/13 12:48:00', '08/31/13 12:48:20', '08/31/13 12:48:50', '08/31/13 12:49:20']"
6785,8/31/13 12:32,1105,50,61,"['08/31/13 12:32:00', '08/31/13 12:32:20', '08/31/13 12:32:50', '08/31/13 12:33:10', '08/31/13 12:33:40', '08/31/13 12:34:00', '08/31/13 12:34:20', '08/31/13 12:34:50', '08/31/13 12:35:10', '08/31/13 12:35:40', '08/31/13 12:36:00', '08/31/13 12:36:20', '08/31/13 12:36:50', '08/31/13 12:37:10', '08/31/13 12:37:40', '08/31/13 12:38:00', '08/31/13 12:38:20', '08/31/13 12:38:50', '08/31/13 12:39:10', '08/31/13 12:39:40', '08/31/13 12:40:00', '08/31/13 12:40:20', '08/31/13 12:40:50', '08/31/13 12:41:10', '08/31/13 12:41:40', '08/31/13 12:42:00', '08/31/13 12:42:20', '08/31/13 12:42:50', '08/31/13 12:43:10', '08/31/13 12:43:40', '08/31/13 12:44:00', '08/31/13 12:44:20', '08/31/13 12:44:50', '08/31/13 12:45:10', '08/31/13 12:45:40', '08/31/13 12:46:00', '08/31/13 12:46:20', '08/31/13 12:46:50', '08/31/13 12:47:10', '08/31/13 12:47:40', '08/31/13 12:48:00', '08/31/13 12:48:20', '08/31/13 12:48:50', '08/31/13 12:49:10', '08/31/13 12:49:40', '08/31/13 12:50:00']"
6804,8/31/13 12:43,1329,70,50,"['08/31/13 12:43:00', '08/31/13 12:43:30', '08/31/13 12:43:50', '08/31/13 12:44:20', '08/31/13 12:44:40', '08/31/13 12:45:10', '08/31/13 12:45:30', '08/31/13 12:46:00', '08/31/13 12:46:20', '08/31/13 12:46:50', '08/31/13 12:47:10', '08/31/13 12:47:40', '08/31/13 12:48:00', '08/31/13 12:48:30', '08/31/13 12:48:50', '08/31/13 12:49:20', '08/31/13 12:49:40', '08/31/13 12:50:10', '08/31/13 12:50:30', '08/31/13 12:51:00', '08/31/13 12:51:20', '08/31/13 12:51:50', '08/31/13 12:52:10', '08/31/13 12:52:40', '08/31/13 12:53:00', '08/31/13 12:53:30', '08/31/13 12:53:50', '08/31/13 12:54:20', '08/31/13 12:54:40', '08/31/13 12:55:10', '08/31/13 12:55:30', '08/31/13 12:56:00', '08/31/13 12:56:20', '08/31/13 12:56:50', '08/31/13 12:57:10', '08/31/13 12:57:40', '08/31/13 12:58:00', '08/31/13 12:58:30', '08/31/13 12:58:50', '08/31/13 12:59:20', '08/31/13 12:59:40', '08/31/13 13:00:10', '08/31/13 13:00:30', '08/31/13 13:01:00', '08/31/13 13:01:20', '08/31/13 13:01:50', '08/31/13 13:02:10', '08/31/13 13:02:40', '08/31/13 13:03:00', '08/31/13 13:03:30', '08/31/13 13:03:50', '08/31/13 13:04:20', '08/31/13 13:04:40']"
6807,8/31/13 12:44,1314,70,50,"['08/31/13 12:44:00', '08/31/13 12:44:20', '08/31/13 12:44:50', '08/31/13 12:45:10', '08/31/13 12:45:40', '08/31/13 12:46:00', '08/31/13 12:46:30', '08/31/13 12:46:50', '08/31/13 12:47:20', '08/31/13 12:47:40', '08/31/13 12:48:10', '08/31/13 12:48:30', '08/31/13 12:49:00', '08/31/13 12:49:20', '08/31/13 12:49:50', '08/31/13 12:50:10', '08/31/13 12:50:40', '08/31/13 12:51:00', '08/31/13 12:51:30', '08/31/13 12:51:50', '08/31/13 12:52:20', '08/31/13 12:52:40', '08/31/13 12:53:10', '08/31/13 12:53:30', '08/31/13 12:54:00', '08/31/13 12:54:20', '08/31/13 12:54:40', '08/31/13 12:55:10', '08/31/13 12:55:30', '08/31/13 12:56:00', '08/31/13 12:56:20', '08/31/13 12:56:50', '08/31/13 12:57:10', '08/31/13 12:57:40', '08/31/13 12:58:00', '08/31/13 12:58:30', '08/31/13 12:58:50', '08/31/13 12:59:20', '08/31/13 12:59:40', '08/31/13 13:00:10', '08/31/13 13:00:30', '08/31/13 13:01:00', '08/31/13 13:01:20', '08/31/13 13:01:50', '08/31/13 13:02:10', '08/31/13 13:02:40', '08/31/13 13:03:00', '08/31/13 13:03:30', '08/31/13 13:03:50', '08/31/13 13:04:10', '08/31/13 13:04:40', '08/31/13 13:05:00', '08/31/13 13:05:30']"
6872,8/31/13 13:16,1964,50,60,"['08/31/13 13:16:00', '08/31/13 13:17:10', '08/31/13 13:18:10', '08/31/13 13:19:20', '08/31/13 13:20:20', '08/31/13 13:21:30', '08/31/13 13:22:30', '08/31/13 13:23:40', '08/31/13 13:24:40', '08/31/13 13:25:50', '08/31/13 13:26:50', '08/31/13 13:28:00', '08/31/13 13:29:10', '08/31/13 13:30:10', '08/31/13 13:31:20', '08/31/13 13:32:20', '08/31/13 13:33:30', '08/31/13 13:34:30', '08/31/13 13:35:40', '08/31/13 13:36:40', '08/31/13 13:37:50', '08/31/13 13:38:50', '08/31/13 13:40:00', '08/31/13 13:41:10', '08/31/13 13:42:10', '08/31/13 13:43:20', '08/31/13 13:44:20', '08/31/13 13:45:30', '08/31/13 13:46:30', '08/31/13 13:47:40']"
6874,8/31/13 13:17,1915,50,60,"['08/31/13 13:17:00', '08/31/13 13:18:00', '08/31/13 13:19:10', '08/31/13 13:20:10', '08/31/13 13:21:20', '08/31/13 13:22:20', '08/31/13 13:23:20', '08/31/13 13:24:30', '08/31/13 13:25:30', '08/31/13 13:26:30', '08/31/13 13:27:40', '08/31/13 13:28:40', '08/31/13 13:29:50', '08/31/13 13:30:50', '08/31/13 13:31:50', '08/31/13 13:33:00', '08/31/13 13:34:00', '08/31/13 13:35:10', '08/31/13 13:36:10', '08/31/13 13:37:10', '08/31/13 13:38:20', '08/31/13 13:39:20', '08/31/13 13:40:20', '08/31/13 13:41:30', '08/31/13 13:42:30', '08/31/13 13:43:40', '08/31/13 13:44:40', '08/31/13 13:45:40', '08/31/13 13:46:50', '08/31/13 13:47:50']"
6918,8/31/13 13:40,414,69,57,"['08/31/13 13:40:00', '08/31/13 13:40:20', '08/31/13 13:40:30', '08/31/13 13:40:50', '08/31/13 13:41:10', '08/31/13 13:41:30', '08/31/13 13:41:40', '08/31/13 13:42:00', '08/31/13 13:42:20', '08/31/13 13:42:40', '08/31/13 13:42:50', '08/31/13 13:43:10', '08/31/13 13:43:30', '08/31/13 13:43:40', '08/31/13 13:44:00', '08/31/13 13:44:20', '08/31/13 13:44:40', '08/31/13 13:44:50', '08/31/13 13:45:10', '08/31/13 13:45:30', '08/31/13 13:45:50', '08/31/13 13:46:00', '08/31/13 13:46:20', '08/31/13 13:46:40']"
6943,8/31/13 13:51,832,50,60,"['08/31/13 13:51:00', '08/31/13 13:51:30', '08/31/13 13:52:00', '08/31/13 13:52:20', '08/31/13 13:52:50', '08/31/13 13:53:20', '08/31/13 13:53:50', '08/31/13 13:54:10', '08/31/13 13:54:40', '08/31/13 13:55:10', '08/31/13 13:55:40', '08/31/13 13:56:10', '08/31/13 13:56:30', '08/31/13 13:57:00', '08/31/13 13:57:30', '08/31/13 13:58:00', '08/31/13 13:58:20', '08/31/13 13:58:50', '08/31/13 13:59:20', '08/31/13 13:59:50', '08/31/13 14:00:10', '08/31/13 14:00:40', '08/31/13 14:01:10', '08/31/13 14:01:40', '08/31/13 14:02:10', '08/31/13 14:02:30', '08/31/13 14:03:00', '08/31/13 14:03:30', '08/31/13 14:04:00', '08/31/13 14:04:20']"
6942,8/31/13 13:51,2223,50,60,"['08/31/13 13:51:00', '08/31/13 13:52:10', '08/31/13 13:53:30', '08/31/13 13:54:40', '08/31/13 13:56:00', '08/31/13 13:57:10', '08/31/13 13:58:20', '08/31/13 13:59:40', '08/31/13 14:00:50', '08/31/13 14:02:10', '08/31/13 14:03:20', '08/31/13 14:04:40', '08/31/13 14:05:50', '08/31/13 14:07:00', '08/31/13 14:08:20', '08/31/13 14:09:30', '08/31/13 14:10:50', '08/31/13 14:12:00', '08/31/13 14:13:10', '08/31/13 14:14:30', '08/31/13 14:15:40', '08/31/13 14:17:00', '08/31/13 14:18:10', '08/31/13 14:19:20', '08/31/13 14:20:40', '08/31/13 14:21:50', '08/31/13 14:23:10', '08/31/13 14:24:20', '08/31/13 14:25:30', '08/31/13 14:26:50']"
6960,8/31/13 14:03,2336,60,50,"['08/31/13 14:03:00', '08/31/13 14:04:20', '08/31/13 14:05:40', '08/31/13 14:06:50', '08/31/13 14:08:10', '08/31/13 14:09:30', '08/31/13 14:10:50', '08/31/13 14:12:10', '08/31/13 14:13:20', '08/31/13 14:14:40', '08/31/13 14:16:00', '08/31/13 14:17:20', '08/31/13 14:18:30', '08/31/13 14:19:50', '08/31/13 14:21:10', '08/31/13 14:22:30', '08/31/13 14:23:50', '08/31/13 14:25:00', '08/31/13 14:26:20', '08/31/13 14:27:40', '08/31/13 14:29:00', '08/31/13 14:30:20', '08/31/13 14:31:30', '08/31/13 14:32:50', '08/31/13 14:34:10', '08/31/13 14:35:30', '08/31/13 14:36:40', '08/31/13 14:38:00', '08/31/13 14:39:20', '08/31/13 14:40:40']"
7017,8/31/13 14:27,1039,50,61,"['08/31/13 14:27:00', '08/31/13 14:27:20', '08/31/13 14:27:50', '08/31/13 14:28:10', '08/31/13 14:28:30', '08/31/13 14:28:50', '08/31/13 14:29:20', '08/31/13 14:29:40', '08/31/13 14:30:00', '08/31/13 14:30:20', '08/31/13 14:30:50', '08/31/13 14:31:10', '08/31/13 14:31:30', '08/31/13 14:31:50', '08/31/13 14:32:20', '08/31/13 14:32:40', '08/31/13 14:33:00', '08/31/13 14:33:20', '08/31/13 14:33:50', '08/31/13 14:34:10', '08/31/13 14:34:30', '08/31/13 14:34:50', '08/31/13 14:35:20', '08/31/13 14:35:40', '08/31/13 14:36:00', '08/31/13 14:36:20', '08/31/13 14:36:50', '08/31/13 14:37:10', '08/31/13 14:37:30', '08/31/13 14:38:00', '08/31/13 14:38:20', '08/31/13 14:38:40', '08/31/13 14:39:00', '08/31/13 14:39:30', '08/31/13 14:39:50', '08/31/13 14:40:10', '08/31/13 14:40:30', '08/31/13 14:41:00', '08/31/13 14:41:20', '08/31/13 14:41:40', '08/31/13 14:42:00', '08/31/13 14:42:30', '08/31/13 14:42:50', '08/31/13 14:43:10', '08/31/13 14:43:30', '08/31/13 14:44:00']"
7018,8/31/13 14:27,1054,50,61,"['08/31/13 14:27:00', '08/31/13 14:27:20', '08/31/13 14:27:50', '08/31/13 14:28:10', '08/31/13 14:28:30', '08/31/13 14:28:50', '08/31/13 14:29:20', '08/31/13 14:29:40', '08/31/13 14:30:00', '08/31/13 14:30:30', '08/31/13 14:30:50', '08/31/13 14:31:10', '08/31/13 14:31:30', '08/31/13 14:32:00', '08/31/13 14:32:20', '08/31/13 14:32:40', '08/31/13 14:33:10', '08/31/13 14:33:30', '08/31/13 14:33:50', '08/31/13 14:34:20', '08/31/13 14:34:40', '08/31/13 14:35:00', '08/31/13 14:35:20', '08/31/13 14:35:50', '08/31/13 14:36:10', '08/31/13 14:36:30', '08/31/13 14:37:00', '08/31/13 14:37:20', '08/31/13 14:37:40', '08/31/13 14:38:00', '08/31/13 14:38:30', '08/31/13 14:38:50', '08/31/13 14:39:10', '08/31/13 14:39:40', '08/31/13 14:40:00', '08/31/13 14:40:20', '08/31/13 14:40:40', '08/31/13 14:41:10', '08/31/13 14:41:30', '08/31/13 14:41:50', '08/31/13 14:42:20', '08/31/13 14:42:40', '08/31/13 14:43:00', '08/31/13 14:43:30', '08/31/13 14:43:50', '08/31/13 14:44:10']"
7033,8/31/13 14:39,2031,50,60,"['08/31/13 14:39:00', '08/31/13 14:40:10', '08/31/13 14:41:20', '08/31/13 14:42:20', '08/31/13 14:43:30', '08/31/13 14:44:40', '08/31/13 14:45:50', '08/31/13 14:46:50', '08/31/13 14:48:00', '08/31/13 14:49:10', '08/31/13 14:50:20', '08/31/13 14:51:20', '08/31/13 14:52:30', '08/31/13 14:53:40', '08/31/13 14:54:50', '08/31/13 14:56:00', '08/31/13 14:57:00', '08/31/13 14:58:10', '08/31/13 14:59:20', '08/31/13 15:00:30', '08/31/13 15:01:30', '08/31/13 15:02:40', '08/31/13 15:03:50', '08/31/13 15:05:00', '08/31/13 15:06:00', '08/31/13 15:07:10', '08/31/13 15:08:20', '08/31/13 15:09:30', '08/31/13 15:10:40', '08/31/13 15:11:40']"
7030,8/31/13 14:39,2062,50,60,"['08/31/13 14:39:00', '08/31/13 14:40:10', '08/31/13 14:41:20', '08/31/13 14:42:30', '08/31/13 14:43:30', '08/31/13 14:44:40', '08/31/13 14:45:50', '08/31/13 14:47:00', '08/31/13 14:48:10', '08/31/13 14:49:20', '08/31/13 14:50:30', '08/31/13 14:51:40', '08/31/13 14:52:40', '08/31/13 14:53:50', '08/31/13 14:55:00', '08/31/13 14:56:10', '08/31/13 14:57:20', '08/31/13 14:58:30', '08/31/13 14:59:40', '08/31/13 15:00:50', '08/31/13 15:01:50', '08/31/13 15:03:00', '08/31/13 15:04:10', '08/31/13 15:05:20', '08/31/13 15:06:30', '08/31/13 15:07:40', '08/31/13 15:08:50', '08/31/13 15:10:00', '08/31/13 15:11:00', '08/31/13 15:12:10']"
7063,8/31/13 14:54,2178,74,60,"['08/31/13 14:54:00', '08/31/13 14:55:00', '08/31/13 14:56:10', '08/31/13 14:57:10', '08/31/13 14:58:20', '08/31/13 14:59:20', '08/31/13 15:00:20', '08/31/13 15:01:30', '08/31/13 15:02:30', '08/31/13 15:03:40', '08/31/13 15:04:40', '08/31/13 15:05:40', '08/31/13 15:06:50', '08/31/13 15:07:50', '08/31/13 15:09:00', '08/31/13 15:10:00', '08/31/13 15:11:00', '08/31/13 15:12:10', '08/31/13 15:13:10', '08/31/13 15:14:20', '08/31/13 15:15:20', '08/31/13 15:16:30', '08/31/13 15:17:30', '08/31/13 15:18:30', '08/31/13 15:19:40', '08/31/13 15:20:40', '08/31/13 15:21:50', '08/31/13 15:22:50', '08/31/13 15:23:50', '08/31/13 15:25:00', '08/31/13 15:26:00', '08/31/13 15:27:10', '08/31/13 15:28:10', '08/31/13 15:29:10']"
7061,8/31/13 14:54,2226,74,60,"['08/31/13 14:54:00', '08/31/13 14:55:10', '08/31/13 14:56:10', '08/31/13 14:57:20', '08/31/13 14:58:20', '08/31/13 14:59:30', '08/31/13 15:00:30', '08/31/13 15:01:40', '08/31/13 15:02:40', '08/31/13 15:03:50', '08/31/13 15:04:50', '08/31/13 15:06:00', '08/31/13 15:07:10', '08/31/13 15:08:10', '08/31/13 15:09:20', '08/31/13 15:10:20', '08/31/13 15:11:30', '08/31/13 15:12:30', '08/31/13 15:13:40', '08/31/13 15:14:40', '08/31/13 15:15:50', '08/31/13 15:16:50', '08/31/13 15:18:00', '08/31/13 15:19:10', '08/31/13 15:20:10', '08/31/13 15:21:20', '08/31/13 15:22:20', '08/31/13 15:23:30', '08/31/13 15:24:30', '08/31/13 15:25:40', '08/31/13 15:26:40', '08/31/13 15:27:50', '08/31/13 15:29:00', '08/31/13 15:30:00']"
7105,8/31/13 15:24,576,73,77,"['08/31/13 15:24:00', '08/31/13 15:24:20', '08/31/13 15:24:30', '08/31/13 15:24:50', '08/31/13 15:25:10', '08/31/13 15:25:20', '08/31/13 15:25:40', '08/31/13 15:26:00', '08/31/13 15:26:10', '08/31/13 15:26:30', '08/31/13 15:26:40', '08/31/13 15:27:00', '08/31/13 15:27:20', '08/31/13 15:27:30', '08/31/13 15:27:50', '08/31/13 15:28:10', '08/31/13 15:28:20', '08/31/13 15:28:40', '08/31/13 15:29:00', '08/31/13 15:29:10', '08/31/13 15:29:30', '08/31/13 15:29:50', '08/31/13 15:30:00', '08/31/13 15:30:20', '08/31/13 15:30:30', '08/31/13 15:30:50', '08/31/13 15:31:10', '08/31/13 15:31:20', '08/31/13 15:31:40', '08/31/13 15:32:00', '08/31/13 15:32:10', '08/31/13 15:32:30', '08/31/13 15:32:50', '08/31/13 15:33:00', '08/31/13 15:33:20']"
7265,8/31/13 17:00,721,61,50,"['08/31/13 17:00:00', '08/31/13 17:00:20', '08/31/13 17:00:40', '08/31/13 17:00:50', '08/31/13 17:01:10', '08/31/13 17:01:30', '08/31/13 17:01:50', '08/31/13 17:02:00', '08/31/13 17:02:20', '08/31/13 17:02:40', '08/31/13 17:03:00', '08/31/13 17:03:10', '08/31/13 17:03:30', '08/31/13 17:03:50', '08/31/13 17:04:10', '08/31/13 17:04:20', '08/31/13 17:04:40', '08/31/13 17:05:00', '08/31/13 17:05:20', '08/31/13 17:05:30', '08/31/13 17:05:50', '08/31/13 17:06:10', '08/31/13 17:06:30', '08/31/13 17:06:40', '08/31/13 17:07:00', '08/31/13 17:07:20', '08/31/13 17:07:40', '08/31/13 17:07:50', '08/31/13 17:08:10', '08/31/13 17:08:30', '08/31/13 17:08:50', '08/31/13 17:09:10', '08/31/13 17:09:20', '08/31/13 17:09:40', '08/31/13 17:10:00', '08/31/13 17:10:20', '08/31/13 17:10:30', '08/31/13 17:10:50', '08/31/13 17:11:10', '08/31/13 17:11:30', '08/31/13 17:11:40']"
7270,8/31/13 17:03,459,67,76,"['08/31/13 17:03:00', '08/31/13 17:03:10', '08/31/13 17:03:30', '08/31/13 17:03:40', '08/31/13 17:03:50', '08/31/13 17:04:10', '08/31/13 17:04:20', '08/31/13 17:04:30', '08/31/13 17:04:40', '08/31/13 17:05:00', '08/31/13 17:05:10', '08/31/13 17:05:20', '08/31/13 17:05:40', '08/31/13 17:05:50', '08/31/13 17:06:00', '08/31/13 17:06:20', '08/31/13 17:06:30', '08/31/13 17:06:40', '08/31/13 17:07:00', '08/31/13 17:07:10', '08/31/13 17:07:20', '08/31/13 17:07:40', '08/31/13 17:07:50', '08/31/13 17:08:00', '08/31/13 17:08:10', '08/31/13 17:08:30', '08/31/13 17:08:40', '08/31/13 17:08:50', '08/31/13 17:09:10', '08/31/13 17:09:20', '08/31/13 17:09:30', '08/31/13 17:09:50', '08/31/13 17:10:00', '08/31/13 17:10:10', '08/31/13 17:10:30']"
7313,8/31/13 17:39,2076,60,50,"['08/31/13 17:39:00', '08/31/13 17:40:10', '08/31/13 17:41:20', '08/31/13 17:42:30', '08/31/13 17:43:40', '08/31/13 17:44:50', '08/31/13 17:46:00', '08/31/13 17:47:00', '08/31/13 17:48:10', '08/31/13 17:49:20', '08/31/13 17:50:30', '08/31/13 17:51:40', '08/31/13 17:52:50', '08/31/13 17:54:00', '08/31/13 17:55:10', '08/31/13 17:56:20', '08/31/13 17:57:30', '08/31/13 17:58:40', '08/31/13 17:59:50', '08/31/13 18:00:50', '08/31/13 18:02:00', '08/31/13 18:03:10', '08/31/13 18:04:20', '08/31/13 18:05:30', '08/31/13 18:06:40', '08/31/13 18:07:50', '08/31/13 18:09:00', '08/31/13 18:10:10', '08/31/13 18:11:20', '08/31/13 18:12:30']"
7320,8/31/13 17:50,1146,50,61,"['08/31/13 17:50:00', '08/31/13 17:50:20', '08/31/13 17:50:50', '08/31/13 17:51:10', '08/31/13 17:51:40', '08/31/13 17:52:00', '08/31/13 17:52:30', '08/31/13 17:52:50', '08/31/13 17:53:20', '08/31/13 17:53:40', '08/31/13 17:54:10', '08/31/13 17:54:30', '08/31/13 17:55:00', '08/31/13 17:55:20', '08/31/13 17:55:50', '08/31/13 17:56:10', '08/31/13 17:56:40', '08/31/13 17:57:00', '08/31/13 17:57:30', '08/31/13 17:57:50', '08/31/13 17:58:20', '08/31/13 17:58:40', '08/31/13 17:59:10', '08/31/13 17:59:30', '08/31/13 18:00:00', '08/31/13 18:00:20', '08/31/13 18:00:50', '08/31/13 18:01:10', '08/31/13 18:01:40', '08/31/13 18:02:00', '08/31/13 18:02:30', '08/31/13 18:02:50', '08/31/13 18:03:20', '08/31/13 18:03:40', '08/31/13 18:04:10', '08/31/13 18:04:30', '08/31/13 18:05:00', '08/31/13 18:05:20', '08/31/13 18:05:50', '08/31/13 18:06:10', '08/31/13 18:06:40', '08/31/13 18:07:00', '08/31/13 18:07:30', '08/31/13 18:07:50', '08/31/13 18:08:20', '08/31/13 18:08:40']"
7340,8/31/13 18:10,329,77,64,"['08/31/13 18:10:00', '08/31/13 18:10:10', '08/31/13 18:10:20', '08/31/13 18:10:30', '08/31/13 18:10:40', '08/31/13 18:10:50', '08/31/13 18:11:00', '08/31/13 18:11:10', '08/31/13 18:11:20', '08/31/13 18:11:30', '08/31/13 18:11:40', '08/31/13 18:11:50', '08/31/13 18:12:00', '08/31/13 18:12:10', '08/31/13 18:12:20', '08/31/13 18:12:30', '08/31/13 18:12:40', '08/31/13 18:12:50', '08/31/13 18:13:00', '08/31/13 18:13:10', '08/31/13 18:13:20', '08/31/13 18:13:30', '08/31/13 18:13:40', '08/31/13 18:13:50', '08/31/13 18:14:00', '08/31/13 18:14:10', '08/31/13 18:14:20', '08/31/13 18:14:30', '08/31/13 18:14:40', '08/31/13 18:14:50', '08/31/13 18:15:00', '08/31/13 18:15:10', '08/31/13 18:15:20']"
7344,8/31/13 18:11,680,61,50,"['08/31/13 18:11:00', '08/31/13 18:11:20', '08/31/13 18:11:30', '08/31/13 18:11:50', '08/31/13 18:12:10', '08/31/13 18:12:20', '08/31/13 18:12:40', '08/31/13 18:13:00', '08/31/13 18:13:10', '08/31/13 18:13:30', '08/31/13 18:13:50', '08/31/13 18:14:00', '08/31/13 18:14:20', '08/31/13 18:14:40', '08/31/13 18:14:50', '08/31/13 18:15:10', '08/31/13 18:15:30', '08/31/13 18:15:40', '08/31/13 18:16:00', '08/31/13 18:16:20', '08/31/13 18:16:30', '08/31/13 18:16:50', '08/31/13 18:17:00', '08/31/13 18:17:20', '08/31/13 18:17:40', '08/31/13 18:17:50', '08/31/13 18:18:10', '08/31/13 18:18:30', '08/31/13 18:18:40', '08/31/13 18:19:00', '08/31/13 18:19:20', '08/31/13 18:19:30', '08/31/13 18:19:50', '08/31/13 18:20:10', '08/31/13 18:20:20', '08/31/13 18:20:40', '08/31/13 18:21:00', '08/31/13 18:21:10', '08/31/13 18:21:30', '08/31/13 18:21:50', '08/31/13 18:22:00']"
7351,8/31/13 18:19,463,60,50,"['08/31/13 18:19:00', '08/31/13 18:19:20', '08/31/13 18:19:30', '08/31/13 18:19:50', '08/31/13 18:20:00', '08/31/13 18:20:20', '08/31/13 18:20:30', '08/31/13 18:20:50', '08/31/13 18:21:00', '08/31/13 18:21:20', '08/31/13 18:21:30', '08/31/13 18:21:50', '08/31/13 18:22:10', '08/31/13 18:22:20', '08/31/13 18:22:40', '08/31/13 18:22:50', '08/31/13 18:23:10', '08/31/13 18:23:20', '08/31/13 18:23:40', '08/31/13 18:23:50', '08/31/13 18:24:10', '08/31/13 18:24:20', '08/31/13 18:24:40', '08/31/13 18:24:50', '08/31/13 18:25:10', '08/31/13 18:25:30', '08/31/13 18:25:40', '08/31/13 18:26:00', '08/31/13 18:26:10', '08/31/13 18:26:30']"
7363,8/31/13 18:31,1853,60,50,"['08/31/13 18:31:00', '08/31/13 18:32:00', '08/31/13 18:33:00', '08/31/13 18:34:10', '08/31/13 18:35:10', '08/31/13 18:36:10', '08/31/13 18:37:10', '08/31/13 18:38:10', '08/31/13 18:39:10', '08/31/13 18:40:20', '08/31/13 18:41:20', '08/31/13 18:42:20', '08/31/13 18:43:20', '08/31/13 18:44:20', '08/31/13 18:45:20', '08/31/13 18:46:30', '08/31/13 18:47:30', '08/31/13 18:48:30', '08/31/13 18:49:30', '08/31/13 18:50:30', '08/31/13 18:51:40', '08/31/13 18:52:40', '08/31/13 18:53:40', '08/31/13 18:54:40', '08/31/13 18:55:40', '08/31/13 18:56:40', '08/31/13 18:57:50', '08/31/13 18:58:50', '08/31/13 18:59:50', '08/31/13 19:00:50']"
